,Unnamed: 0,SGA_ID_1,GALAXY,RA_LEDA,DEC_LEDA,MORPHTYPE,PA_LEDA,D25_LEDA,BA_LEDA,Z_LEDA,SB_D25_LEDA,FLUX_G,FLUX_R,FLUX_Z,FLUX_W1,FLUX_W2,FLUX_W3,FLUX_W4,DIST,LUM_W1,LUM_W2,LUM_W3,LUM_W4
119708,241211,1144987.0,PGC695167,18.583365,-32.2223835,,163.0,0.5011872,0.3715352,0.017298633,25.65348,93.418175,135.4456,169.469,73.93892,45.439377,58.38988,384.42865,75.07287054824998,82383292.94180381,52047324.8975496,51445417.65039956,427435956.98057735
164989,317733,1376970.0,SDSSJ134939.35+094751.2,207.413958,9.7975365,,137.87,0.35237086,0.4988845,0.06560038,24.77448,53.688396,76.35415,91.29727,63.926445,39.492596,96.24376,1174.8103,294.9035736727676,1099108646.6680908,698032676.3815055,1465920985.6813111,20320955273.297005
92220,192623,848982.0,PGC3121539,141.299451,2.5393161,S?,9.74,0.5675446,0.2786121,0.08821203,25.064482,109.12037,297.56393,659.9081,704.8639,449.6274,649.3359,84.621346,402.81615402634696,22610961252.024014,14827451981.036121,17066207730.205036,1405594470.628704
145161,283801,458550.0,SDSSJ112133.52+113026.2,170.3896875,11.5072661,E?,97.08,0.41975904,0.3040885,0.0672095,24.943481,68.90144,142.47379,257.45135,202.07568,119.685905,211.69446,209.52977,302.47950260067137,3655156270.753934,2225537458.7741857,3216520835.374647,3609400361.334961
199263,375560,290125.0,PGC996612,339.74194049999994,-8.992267,S?,71.5,0.43052664,0.40271702,0.06711343,24.770481,94.98638,203.06058,380.585,284.5712,175.83368,578.01935,1688.9805,302.0267449395189,5131942118.565475,3259814368.6980405,9517556296.12644,30438034831.049763
44486,91597,469315.0,2MASXJ15580718+1021143,239.529993,10.3540231,Sc,66.15,0.4864072,0.29991624,0.07159753,24.79548,104.86888,198.10655,341.8025,373.60406,254.86476,1890.0034,4434.576,323.21995702806964,7716279023.319202,5411356253.005079,37458374850.29281,91982292174.10268
98314,203830,296959.0,PGC2394146,180.506919,51.4408604,E?,59.77,0.38459176,0.4365158,0.092419595,25.27148,39.395267,106.04888,239.9104,354.42288,256.27844,1492.4094,1994.5232,423.2387610847982,12551412972.171003,9330027860.490509,50384015407.2382,70546404702.65434
49029,100846,480845.0,PGC3109877,33.567894,-0.5943189,Sbc,117.13,0.40271705,0.23878114,0.099827394,25.42148,41.40268,106.60807,220.68105,251.18997,160.80656,240.5144,320.85507,459.45224125512266,10482938618.78658,6898974033.42068,8289086017.562819,12895685247.760305
124067,248291,88604.0,PGC182424,162.52225049999998,-5.720278700000001,,44.0,0.81283057,0.2041738,0.017130516,24.85348,249.31172,508.11957,978.0409,896.41064,553.16925,2263.8835,1383.6589,74.33383110602757,979219460.6925777,621199451.1577935,2295627600.287978,1467690441.8104513
175047,334467,114898.0,PGC3133131,136.1872335,52.1298828,S?,118.26,0.51760685,0.34355795,0.06042847,24.829481,112.06375,241.29607,444.1702,374.77307,245.84511,642.3746,1277.6882,270.66211858412856,5427793668.855372,3660298704.5591145,8360548905.839517,18355586977.312065
178774,340978,249604.0,PGC1273983,202.4860995,4.835343,S?,120.52,0.61659503,0.22908677,0.081848286,25.689482,79.100685,123.90302,176.32118,114.92825,73.19387,302.07605,603.01056,372.1307289745599,3146428456.373393,2059993157.1046636,7697079423.500621,16475933136.75067
52235,107302,1283173.0,SDSSJ141222.08+152358.6,213.0918945,15.3996327,,11.52,0.36057863,0.26668587,0.08076387,25.10248,42.013588,84.199,153.90874,194.25581,135.05603,747.6244,1048.9354,366.92622533662046,5170487867.784717,3695485357.513817,18900069131.03618,27872687143.849087
138908,273485,633903.0,SDSSJ132246.40+150022.0,200.6932815,15.0060973,S?,58.82,0.39174187,0.34276778,0.089798786,24.923481,62.281223,96.69514,141.05191,113.43211,72.37315,277.61505,831.8538,410.50542411667163,3778973187.589529,2478650394.855413,8566832044.289405,27746547151.874058
16801,34505,1373813.0,SDSSJ155045.90+080245.0,237.691332,8.0458397,S?,92.81,0.6807693,0.21527818,0.03882219,25.69948,96.70158,158.70099,230.02011,139.14383,83.33702,230.33655,119.69215,171.19968719558554,806250295.8487073,496413862.0175428,1195030573.0315428,652388620.5219924
116758,236179,1243272.0,PGC653538,36.4981665,-35.0853183,,32.0,0.40738028,0.2570396,0.03209887,25.31848,45.88189,66.951614,86.250244,44.727276,27.358963,8.794557,100.424126,140.85251428162462,175429108.70370555,110313544.59849395,6459927.75126579,387177265.63062614
13419,27070,556344.0,PGC1383401,196.93878450000005,10.7098343,S?,37.41,0.40271705,0.49203953,0.089086294,24.76248,78.62814,141.20816,230.32794,158.20676,100.936356,293.43713,329.38538,407.05088043088824,5182298603.292608,3398951899.466818,8705044990.308836,10583588333.803717
135556,267997,286488.0,PGC2182545,110.4502575,41.5310769,E?,74.12,0.37153524,0.48977882,0.08567593,24.765482,55.51558,158.1614,361.8089,466.08643,308.18588,839.8779,1307.8347,390.55795930977,14055213418.775251,9553966688.465225,22874272776.755028,38974478837.438896
54121,111209,907799.0,PGC166856,223.4070105,16.7306929,Sc,39.26,0.48865238,0.2570396,0.04357681,25.22348,82.873665,135.52295,215.95917,150.40959,92.702065,253.09248,459.42142,192.83453793743894,1105720013.8021474,700582123.7264082,1668820613.958725,3343400531.9626026
193079,365785,1184147.0,PGC1668946,220.1489385,22.387486600000003,S?,9.11,0.6441693,0.29785162,0.029970065,24.96548,157.11597,235.34743,314.97095,170.35378,99.6737,220.45343,441.21088,131.3040127641655,580641097.896373,349250130.8305957,652772687.7046808,1483499057.1519125
12930,25922,369501.0,SDSSJ162012.11+362204.2,245.0504085,36.367766,S?,168.27,0.69662654,0.16826741,0.03497786,25.81948,98.54653,137.42285,165.4789,90.263336,50.20798,138.76775,458.45435,153.8120987338182,422174868.21191984,241409160.07366884,576383092.9405673,2139190531.3473818
32398,66681,1270978.0,PGC2373750,194.053107,50.462143100000006,Sc,166.61,0.5495409,0.2630268,0.0518959,25.079481,102.64088,219.95514,403.98938,491.2433,324.53128,1519.3866,2858.214,231.0326655757647,5183742474.702323,3520491827.3269367,15066987396.855875,30133939937.17957
65102,134796,749950.0,SDSSJ232634.61+151817.7,351.6443295,15.3049107,S?,30.42,0.55462575,0.22750974,0.0421685,25.37448,79.4874,147.37685,241.12627,191.78983,121.58348,415.14883,1618.9736,186.41137731696202,1317560009.7877119,858656378.3075494,2617672549.442254,11147218672.119402
155019,300424,1009790.0,SDSSJ131303.65+122514.3,198.2652645,12.420594,Sd,80.79,0.5188,0.57543993,0.02579551,24.755482,134.69072,203.28084,264.57303,140.8516,82.88873,85.29724,633.0703,112.66417775357006,353454477.5491812,213829287.32559425,156237594.76925242,1582478857.2576702
168495,323800,1182857.0,2MASXJ11394656+6435014,174.9443865,64.58361550000001,S?,102.2,1.023293,0.29991624,0.062504575,25.12248,257.40625,616.61475,1200.8059,1123.4854,695.2345,1424.5774,1124.6455,280.3731873168386,17459845266.890583,11107191835.598707,19177423766.61598,16609464039.248516
150930,293507,457555.0,UGC02699,50.50406315921551,-1.0538772149322038,SBc,134.44,1.0495425,0.2118361,0.026574383,25.131481,350.24146,929.70776,2415.9626,1908.6147,1261.7876,5213.6025,9404.783,116.13340537196919,5089001588.454084,3458601911.46908,12969689087.127615,25008056337.841408
120001,241701,391829.0,PGC1663738,221.27680200000003,22.1124913,Sc,172.69,0.58884364,0.23988329,0.04533436,24.94448,127.9827,225.60846,368.66687,351.7383,236.01425,941.2018,1980.4943,200.86816372482846,2805704179.1784678,1935354133.0488088,6995534460.710242,15778409483.331226
131524,261091,1196342.0,SDSSJ091533.78+405517.2,138.89074649999998,40.9215126,E?,54.36,0.4518559,0.21777098,0.06555702,25.27448,48.139263,96.09011,171.83803,174.05824,114.57792,456.52545,52.442226,294.69965089611435,2988503925.130432,2022367962.4936643,7294296519.170683,732419766.0575806
65866,136438,312861.0,PGC1094609,27.83834262775886,-2.346733913343247,Sbc,169.0,0.56234133,0.23988329,0.048303414,25.20848,87.80311,145.77667,217.73477,150.90912,84.4595,248.13309,410.84274,214.48381241998752,1372475269.6714406,789655286.5426439,2019158822.3761454,3690094515.520309
112433,228628,281530.0,PGC2101163,165.74125200000003,37.4556485,Sc,17.29,0.45708823,0.40738028,0.047822084,25.027481,71.84918,141.04216,238.31769,267.5454,177.00475,750.3253,525.8658,212.27272653993023,2383339357.922738,1620963805.1067832,6246176673.855667,4587228997.216768
117848,238078,1210045.0,PGC748034,49.514311306043815,-27.923330767921342,,47.0,0.36307806,0.36307806,0.090904884,24.77348,52.728493,98.84648,164.99768,132.09521,83.76078,345.78845,709.04407,415.87442833520595,4516598681.558604,2944185345.7013564,11001178437.508108,24201475108.378258
27400,56828,283212.0,PGC1173271,151.9076325,0.7049183000000001,S?,22.22,0.34434992,0.35727283,0.06898672,24.75948,50.984768,92.1492,146.89168,122.96904,72.15817,302.57645,459.6534,310.86542839120807,2349311667.337457,1417197454.1324203,5356504975.243049,8724280012.651926
155674,301676,838028.0,PGC1145114,18.564435000000003,-0.3672732999999999,E?,13.76,0.38904512,0.4265795,0.089552954,24.927483,63.941574,138.32384,270.39664,318.92834,226.16998,1522.498,2431.8298,409.31315355338165,10563419202.580362,7700986499.877617,48296237646.54397,80668153673.89703
182460,347674,607079.0,PGC1157685,129.5591685,0.1228785,,50.0,0.33884412,0.33884415,0.051489953,24.87848,42.919464,96.21616,198.05496,345.52573,249.81906,1521.1227,2128.522,229.15859861265224,3587176192.8551903,2666231685.8581066,15080423610.562742,22090697960.013664
133253,264267,823457.0,2MASXJ12380864+1702120,189.53604,17.036651100000004,S?,51.93,0.9289664,0.25003454,0.07415529,25.488482,235.58463,582.68414,1283.1456,1926.751,1484.0703,11686.355,20580.584,335.36402659641135,42840895856.829155,33922466689.337498,250692478708.5679,459311430700.08624
125019,249852,361560.0,SDSSJ075627.26+243007.0,119.1135585,24.5019872,Scd,90.26,0.7852356,0.16634127,0.026710479,25.720482,114.770615,168.71106,214.39005,124.1674,76.68533,317.73077,3824.4355,116.7400009854947,334539168.0921857,212398612.8509973,795343577.8197434,10379624905.942625
25063,52398,280244.0,PGC1184781,225.727863,1.1074540000000002,S?,121.75,0.48528847,0.3019952,0.035530914,24.756481,109.42473,230.41974,449.86914,455.8831,282.55414,1117.6154,1188.85,156.3077074049051,2201984610.08554,1403015475.810391,5000847078.138609,5665542052.993712
38471,79158,1372750.0,PGC2205367,188.05339200000003,42.7495698,S?,129.61,0.40364543,0.3288516,0.07400286,24.880482,64.62865,118.64425,194.05586,239.06186,172.06763,935.46124,1317.3876,334.639176122853,5292536464.048078,3916090697.655927,19683874013.82194,29122950175.109707
159480,308209,113063.0,SDSSJ121214.49+531024.0,183.0603315,53.1733751,S?,152.56,0.4655861,0.35809642,0.06325409,25.298481,59.84121,104.0367,151.214,102.43327,55.154556,155.57228,523.6486,283.8856454852214,1632029119.8202004,903375398.4544593,2198086923.1285634,8323995708.112017
150258,292469,1195976.0,PGC1460985,177.709923,14.5485426,E?,20.98,0.38904512,0.28840312,0.06881627,24.928482,61.144997,126.26517,245.42831,233.73885,147.50029,670.1926,2145.8037,310.0603055189401,4442457116.7613735,2881941861.9143143,11919039545.74031,40898555137.16762
75873,159155,819428.0,SDSSJ170325.63+374621.6,255.8566725,37.77266470000001,S?,137.9,0.44360867,0.46344694,0.062601306,25.320482,64.825874,115.438614,165.74022,104.232506,57.839565,154.65405,553.7953,280.8263028465913,1625094962.854239,927044502.5534647,2132348936.085729,8618265365.485912
154063,298771,1287096.0,SDSSJ090100.73+083141.7,135.25304549999998,8.528236999999999,,13.01,0.3698282,0.3019952,0.06389053,25.28848,38.51955,79.30201,147.98552,222.3656,152.33551,807.02374,1210.1078,286.870932292863,3617767827.4902797,2547852254.998113,12437856575.501253,19656518884.761745
155647,301621,630703.0,SDSSJ134924.94+340629.3,207.3540555,34.1081792,S?,104.32,0.4508167,0.2137962,0.09602076,25.770481,35.52813,82.52505,168.35788,286.36273,205.8438,875.80426,1789.263,440.8023539330398,11000294293.892284,8128784320.891254,31596523967.238594,68719432766.88365
42022,86280,661812.0,SDSSJ151953.35+524821.0,229.9723065,52.8058817,S?,22.39,0.4017908,0.4466836,0.052949294,24.897482,64.48759,103.493164,133.90645,94.4873,63.876038,183.11052,242.64825,235.9005138320991,1039516082.6069632,722429953.2191144,1831804867.4394107,2632900223.3219047
9432,17992,291327.0,SDSSJ213210.23+003223.5,323.042676,0.5398571,E,144.79,0.40457588,0.49773708,0.029748244,25.141481,54.12965,86.492485,117.55561,65.64412,35.51692,97.50107,763.9255,130.31073573507192,220371904.20377183,122573246.96166264,289498284.96136713,2575278917.422193
143656,281092,452775.0,SDSSJ083447.14+402846.4,128.69640299999998,40.479563,S?,134.97,0.41591063,0.33036953,0.03434876,24.86748,64.818184,99.54396,130.21428,79.874596,47.2686,128.88228,562.47833,150.97571628765945,359933999.35678697,218971169.08346468,518580180.9696372,2536878474.1959558
113975,231199,256442.0,PGC973764,34.333083,-10.7865602,,53.0,0.79432815,0.21877615,0.062461544,24.91348,249.275,623.8767,1264.6665,1230.2397,827.1078,2568.2947,4685.536,280.171636515736,19091412943.464634,13195032074.08922,36474107389.18972,72258659733.33302
131100,260348,1075608.0,PGC2369534,255.610743,50.32069370000001,,142.0,0.79432815,0.3548134,0.029320283,24.83848,442.92398,1092.2268,2364.9702,2663.6785,1549.541,2455.0505,3143.9526,128.39529258237715,8681204919.664043,5191600606.296373,6556278184.487755,9829086411.531958
103217,212361,639612.0,SDSSJ124350.96+161503.8,190.962291,16.251018900000002,S?,1.71,0.4508167,0.25882128,0.07017355,25.192482,62.53337,119.876305,203.07082,187.92743,117.5659,542.4757,1455.3757,316.4763927682424,3721112620.21991,2393117444.076535,10055036424.687813,28864696982.989372
107421,219568,1330841.0,PGC1153680,192.5668065,-0.0295464999999999,,111.63,0.38725764,0.39810717,0.08150872,24.794481,78.47873,193.3851,384.36218,361.68982,227.8509,255.35521,777.91846,370.5002614279236,9815520240.378443,6356642480.215481,5315431772.624357,20727335271.837864
164822,317464,1294026.0,PGC2084447,151.9370595,36.6511704,S?,121.47,0.9289664,0.29853827,0.04134527,24.89248,365.67816,828.9663,1547.3275,1300.6927,818.1422,3055.6765,4155.8022,182.66253270208094,8579730630.161415,5547888758.268752,18615702046.282467,27160270241.39041
103321,212526,137502.0,PGC113076,156.9310935,-3.1769103,Scd,90.05,0.8912509,0.17782794,0.05023942,25.152481,250.7977,646.5464,1435.6343,1997.0028,1350.0414,3300.649,4646.5093,223.39197839275138,19702159129.391026,13692483784.886679,29152268507.239887,45103573235.58503
64498,133318,657419.0,PGC988734,14.359825499999998,-9.6149,S?,107.07,0.5597576,0.20796968,0.054515712,24.891481,133.42137,244.88055,406.53613,319.958,209.10887,1383.6244,1635.2887,243.15195991929528,3739801250.564183,2512626895.5964885,15433215632.475515,19070140460.2098
54212,111403,1347805.0,SDSSJ105714.43+162631.8,164.310159,16.4421902,S?,97.09,0.3990249,0.40550855,0.09474888,24.929482,87.3004,164.68198,287.37524,239.66481,174.09366,1060.1439,3817.9153,434.59028275755094,8948789536.020971,6682561719.580258,37807649302.083534,143347344646.67865
18022,37262,310007.0,SDSSJ000150.86+151518.1,0.462054,15.2550103,S?,77.55,0.42854857,0.3280953,0.09440298,24.89048,75.87921,135.37973,224.2019,201.68387,139.84015,656.351,1279.0719,432.9025227571736,7472250100.712556,5326134317.368252,22913799390.884083,47386363139.155754
124141,248400,1294682.0,SDSSJ150632.14+251931.5,226.633965,25.3254427,,59.32,0.386367,0.61517686,0.059346717,24.81448,78.14288,114.49461,150.17216,92.85924,57.023643,176.44824,688.6377,265.612786128306,1295158975.649669,817622649.8754101,2233822914.5901613,9617267193.876547
91901,192041,374531.0,PGC2497386,131.796462,55.303070700000006,Sc,7.9,0.38815036,0.56234133,0.097910404,24.940481,59.241833,163.88837,370.82623,416.467,265.73624,238.53925,551.779,450.04951790730627,16676357476.128653,10938842954.824528,6829260156.190451,21315114517.082962
93700,195371,988872.0,PGC1520481,232.041717,16.930668,S?,136.86,0.56234133,0.23442288,0.044464424,25.041481,113.5373,255.62614,538.118,696.3322,457.4988,1594.9446,2277.8337,196.8893105352839,5336552112.526964,3604410412.4390287,11268100142.889898,17303536305.91818
100723,208101,847464.0,PGC2034214,167.05304250000003,33.5422024,S?,146.13,0.7762471,0.19498447,0.05996348,25.317482,162.75752,377.98654,850.8171,981.3323,674.963,1976.5408,1770.6506,268.49077832403873,13985398361.398508,9888688900.3733,25700608770.863056,24642672520.525143
143977,281660,250696.0,PGC365477,330.0503520576086,-60.182769129087966,,149.0,0.38904512,0.26915348,0.049150668,24.84848,46.812683,88.00985,141.81375,116.04625,75.353065,230.90608,72.20101,218.37938892208774,1094093413.874471,730338532.9784089,1984175538.170437,622464036.336931
181760,346410,1266217.0,2MASXJ10385232+0505563,159.7179495,5.098933000000001,SBcd,34.03,0.510505,0.25003454,0.06422143,24.936481,99.5838,211.24706,401.56204,471.40103,315.09634,1083.662,2218.8008,288.4240436340597,7752708405.722102,5327289290.890326,16433692319.11456,36370853238.76875
87379,183867,1354011.0,SDSSJ115147.12+114913.9,177.946419,11.8206092,S?,4.2,0.561048,0.29040226,0.021566251,25.539482,85.39813,119.85515,149.80661,74.3708,48.135956,69.9585,1836.6179,93.89483617892868,129624134.69744773,86248791.51315524,100335234.6201018,3223093820.6454554
2141,3696,1248046.0,PGC082722,154.9062713559952,-6.220460260436065,Sbc,13.5,0.4226686,0.724436,0.062496565,24.81848,174.30937,299.3236,458.14838,333.8849,214.50694,893.3605,2857.6875,280.3356687988727,5187444900.839189,3426084467.495807,12932941051.674244,44503580616.89173
163431,315059,1433153.0,PGC090763,101.544627,68.1021526,Sc,128.6,0.85506666,0.17060824,0.037422553,24.888481,288.23563,666.19354,1425.6626,1782.8888,1208.6556,4463.693,5176.1772,164.85833183521015,9579570959.950672,6676123632.063268,22250240417.403954,27504063641.023907
152747,296307,759192.0,SDSSJ133009.01+110421.3,202.53748650000003,11.0726085,S?,104.49,0.5081594,0.35075188,0.09416147,25.214481,85.66115,160.7907,268.17923,220.07501,156.48154,566.29047,115.71982,431.7245402499193,8109315580.067181,5927568519.86419,19394071198.166187,3825044569.214901
51755,106365,267439.0,PGC748156,40.478292,-27.91430560000001,,38.5,0.69183093,0.22387213,0.065675765,25.243483,127.94565,269.54092,544.651,668.3762,482.75952,1353.7921,2257.4543,295.258138199343,11519263974.731533,8553317642.604904,21298247461.9137,38586911222.48607
13560,27393,374955.0,PGC2269025,118.4791575,45.6930983,S?,121.5,0.37931496,0.4365158,0.05355905,24.754482,64.72505,162.00313,329.61496,307.34637,191.24121,263.4472,421.8265,238.7214412698213,3462668720.220972,2214952098.9920487,2393772511.260094,4592117133.529963
185366,352789,280196.0,SDSSJ144703.17+281302.8,221.7633435,28.2174245,S?,10.65,0.66680676,0.35237086,0.031189578,25.324482,135.59352,192.44966,237.5064,110.58151,63.433453,45.188156,328.31827,136.7704335741656,408946940.4228568,241158625.66752696,100966836.53025998,1201276707.2458975
170455,326968,1267569.0,SDSSJ095801.88+070945.4,149.5078965,7.162627400000001,E?,5.98,0.459198,0.31841975,0.078960955,25.06148,74.75746,158.91632,305.12277,271.21286,174.46841,547.41876,851.0983,358.2892034605495,6882999238.226909,4551811264.100841,12677831723.560223,21393434841.85314
52801,108296,1140785.0,SDSSJ140303.59+033443.8,210.764964,3.5789032999999995,,151.83,0.3427678,0.368129,0.09620989,24.934483,48.60318,88.56409,159.38205,155.66452,107.70349,553.24744,1171.2501,441.72692127216226,6004783774.230023,4271078101.1939197,20197191669.66133,45244933958.83505
154180,298965,1046705.0,PGC090859,128.5619775,-6.604284900000001,Sc,139.2,1.0495425,0.1599558,0.040123086,25.31348,326.9746,691.0823,1346.2507,1760.4043,1257.8145,6068.2515,5343.224,177.10485815708589,10916247398.023563,8018212205.837107,35559406461.09578,32795792130.172794
150982,293577,1333201.0,PGC732605,14.0466255,-29.1617778,,151.0,0.38904512,0.2630268,0.08049902,25.088482,63.57505,143.97269,260.7883,235.36482,155.79608,369.43283,1066.2386,365.6561998477278,6221390078.067467,4233527732.760051,8692697539.488186,28077567643.412926
73791,154155,1196265.0,ISI96_0019-0036,5.457241499999999,-0.3247915,S?,39.19,0.38018936,0.8933055,0.043789294,24.766481,105.85802,171.81071,246.32771,145.78372,69.990616,241.76537,315.80807,193.80474713680312,1082524786.9128487,534279655.30955166,1607743856.6134017,2302879179.5072494
25063,52398,280244.0,PGC1184781,225.727863,1.1074540000000002,S?,121.75,0.48528847,0.3019952,0.035530914,24.756481,109.42473,230.41974,449.86914,455.8831,282.55414,1117.6154,1188.85,156.3077074049051,2201984610.08554,1403015475.810391,5000847078.138609,5665542052.993712
124631,249194,1048381.0,SDSSJ134002.90+535745.7,205.0121865,53.9626247,,12.69,0.4560369,0.2529298,0.08442274,25.190481,62.413147,82.25299,93.55451,55.645195,35.811604,239.4649,766.82605,384.5150259019817,1626500870.0409381,1076094482.770255,6678364668.182724,22525645323.998257
190547,361604,310909.0,PGC011677,46.76812374440826,-14.005062455598685,Sm,24.99,1.1614487,0.53703177,0.005090855,24.973482,1499.702,2599.373,3777.4497,1165.2765,573.79724,293.1538,6919.644,21.888722801353833,110374774.9186968,55872653.548738696,10073685.63970799,654979885.3714441
14162,28727,640538.0,PGC2589225,183.3449445,59.3321687,E?,157.19,0.3411929,0.52480745,0.09628995,24.77248,46.49944,116.54178,253.89,301.35233,205.10399,734.53107,702.4817,442.11836117095515,11645326162.064898,8148003597.357146,26284698005.318043,26710500359.917583
137937,271885,861029.0,PGC032862,164.0764965,57.5232053,Sab,111.15,0.9418896,0.36391503,0.0465919,25.065481,247.01582,507.77448,867.7952,960.7473,422.79602,781.7626,664.6127,206.62826730549378,8109398463.6357,3668684444.0623865,5256857175.706595,5183261790.337339
164561,316980,686508.0,ESO118-017,64.4031645,-58.8881135,Sc,21.23,1.2161862,0.17538805,0.037595008,25.172482,622.1639,1444.866,2873.589,2565.3103,1663.3628,4949.599,6355.868,165.63900187868967,13914420204.102886,9274963179.862793,24402353887.231823,33972706283.611984
174910,334239,1385017.0,PGC1357802,346.9521629999999,9.004572300000001,,176.0,0.4168694,0.33113113,0.09109868,24.790482,77.53805,211.89296,510.4716,804.3817,569.0548,1264.1774,603.14746,416.8158716722504,27628078247.8344,20092898327.042904,38657350266.31251,19277919672.701607
207181,389659,432724.0,SDSSJ220450.77-083834.1,331.211595,-8.6428664,,173.95,0.42364293,0.28973436,0.06315202,25.140482,56.859497,111.2071,190.67085,197.31242,129.77312,555.76514,1811.3799,283.40710921877024,3133111882.2656817,2118391506.7580862,8249021355.645565,28844076175.26148
30410,62829,741566.0,SDSSJ092947.34+412038.9,142.4472525,41.3441467,S?,42.01,0.35892195,0.36559477,0.047232006,24.96048,42.18794,87.08849,153.66394,212.50107,147.86395,716.1942,1335.3391,209.56407754544043,1844993333.5209868,1319763106.7641509,5869679320.339151,11592206458.40291
14996,30592,753813.0,SDSSJ131608.61+485015.9,199.035846,48.837703000000005,S?,179.03,0.53579664,0.29512095,0.056255583,25.29548,70.99858,99.948944,122.70076,68.525116,39.12225,132.00732,593.64795,251.224370234737,855014169.1104063,501819295.53029835,1496912992.7569673,7425265181.443731
3331,5755,907113.0,PGC3135425,141.541332,56.3996309,S0-a,8.85,0.47424197,0.4187936,0.087976865,24.82748,78.27,181.8339,353.3483,345.7876,223.47343,681.7863,668.2659,401.6778565188479,11029738017.164831,7327936149.292152,19805156760.44941,20862448808.31766
194090,367206,762329.0,PGC1742649,335.0274585,25.6054722,,75.0,0.63095737,0.25118864,0.041638136,24.818481,170.52841,344.85175,670.5439,787.882,524.03314,1837.3013,2188.363,183.99570010858324,5273227720.44059,3605571402.683659,11350993853.552118,14470931065.309086
12655,25214,544607.0,SDSSJ122106.37+114823.5,185.2764975,11.8065721,S?,28.43,0.40271705,0.3288516,0.09615085,24.86648,65.519775,122.99055,215.56738,225.18484,154.79114,890.1353,890.1383,441.43827963945193,8675192703.434927,6130361427.62037,32607178207.757145,34097834484.584637
81201,173121,47558.0,PGC575419,69.043395,-41.4608617,,32.34,0.83176386,0.28840312,0.040536042,25.773481,294.32935,626.7815,1128.6859,1005.243,646.14966,3239.4402,3833.6147,178.98164400927647,6366313828.080502,4206782958.6829853,19321762054.860985,24127736585.57237
82346,175225,205433.0,SDSSJ150414.16+090302.0,226.059045,9.0505454,S?,122.66,0.48977882,0.23713736,0.07854234,25.586481,53.201767,129.9931,269.42923,310.04443,214.33334,821.43884,1770.3871,356.28662101985316,7780776890.906882,5529536899.107756,19196210900.87583,44381105687.84719
150117,292236,740815.0,PGC1740652,217.94532,25.5499582,SBm,34.62,0.5140437,0.33884415,0.015718207,24.912481,107.92568,160.83803,209.47765,108.31685,55.443974,37.667957,73.786,68.13262241969963,99404542.78660014,52307572.014495045,18545793.668398753,62476580.24239928
172984,331163,820782.0,PGC990097,36.7921665,-9.5131516,S?,153.64,0.63241184,0.40550855,0.027342916,24.76348,250.01569,360.1526,463.19647,232.96841,129.27446,367.1655,2104.7207,119.56041326037834,658372755.3148074,375567105.7554403,924080235.7987204,5964169056.400327
35242,72736,385916.0,SDSSJ162127.81+370534.2,245.365797,37.0927869,E?,166.77,0.5445026,0.18281004,0.036019586,25.76448,53.02508,102.135895,181.18726,175.77013,110.88282,351.06284,227.93944,158.51442409489502,873137514.7879038,566241683.9705378,1589959517.1280873,1091250204.3887854
40556,83356,321312.0,PGC701010,68.41221,-31.791379,,33.5,0.7585776,0.26915348,0.045508146,25.138481,174.15918,364.70065,699.28516,956.3579,779.57996,6232.617,10753.17,201.6635875147966,7689098553.184594,6443408182.064971,48435827212.29261,86801577567.01541
21787,45603,449324.0,PGC090554,24.5075895,32.3516324,Sc,124.67,0.65765786,0.25351286,0.04322457,25.016481,164.09953,366.1476,739.6249,941.51666,671.71924,3958.2036,3791.9531,191.2268279743954,6806528251.125784,4992124757.204128,27277356608.970917,27265321145.74024
111949,227840,759713.0,2MASXJ08414729+3349445,130.4471175,33.8289625,S?,150.48,0.57809603,0.2710192,0.07305854,24.88348,146.53996,336.55243,677.2585,566.7923,359.42752,745.04346,1251.1571,330.1518218361892,12213815009.598354,7962303407.77395,13977976236.273403,26490055266.323944
129814,258272,1364295.0,PGC1447253,241.227978,14.0280934,E?,171.41,0.36643758,0.45708817,0.09349367,24.80348,58.18736,125.71189,247.9453,287.21884,195.36902,747.495,1753.2828,428.46911447871236,10424421607.988998,7289449673.540164,25234059919.384907,63608022367.304634
159597,308434,828376.0,2MASXJ12180378+0427564,184.515795,4.465685700000001,E?,158.38,0.62517273,0.20230192,0.08010041,25.843481,77.45134,185.09145,395.0928,517.64166,352.20416,1085.5188,1250.1819,363.74556359093424,13540186042.090229,9470870353.301035,25994733303.452343,32205283964.54557
67980,140894,850577.0,SDSSJ141406.85+194816.6,213.528561,19.8046884,E?,148.59,0.3427678,0.31260794,0.073720664,24.87048,53.565,122.98167,253.66634,262.12622,175.16653,396.1306,1957.3287,333.29762476129116,5756717292.603402,3954718396.713026,7710350607.180165,43044214832.82569
123466,247391,1242612.0,PGC508604,40.760166,-46.9516667,,69.5,0.5011872,0.23442288,0.086574554,25.373482,84.00509,217.7314,456.16562,606.6977,410.52695,464.90256,707.02826,394.89700318927146,18704238192.070538,13010960205.973839,11246079795.994366,20895526391.770164
60956,125323,396859.0,SDSSJ091225.92+411917.2,138.107997,41.3214269,S?,32.27,0.48083934,0.31188896,0.028009709,24.94148,83.30719,150.20346,222.36687,158.9826,92.69303,244.64238,240.34044,122.53683160745999,471935762.42855257,282865754.5600618,644990791.8987199,692201629.6188016
